[Audit] [18:58:34] Cartea cu id-ul 1234 a fost citita.
[Audit] [18:58:34] Cartea cu id-ul 54321 a fost citita.
[Audit] [18:58:34] Utilizatorul a fost citit.
[Audit] [18:58:34] Utilizatorul a fost citit.
[Audit] [18:58:34] Utilizatorul a fost citit.
[Audit] [18:58:37] Cartea a fost citita si afisata.
[Audit] [18:58:37] Cartea a fost citita si afisata.
[Audit] [19:00:04] Cartea a fost citita si adaugata cu succes.
[Audit] [19:00:04] Cartea a fost citita si afisata.
[Audit] [19:00:04] Cartea a fost citita si afisata.
[Audit] [19:00:04] Cartea a fost citita si afisata.
[Audit] [19:03:46] Cartea cu id-ul 1234 a fost citita.
[Audit] [19:03:46] Cartea cu id-ul 54321 a fost citita.
[Audit] [19:03:46] Utilizatorul a fost citit.
[Audit] [19:03:46] Utilizatorul a fost citit.
[Audit] [19:03:46] Utilizatorul a fost citit.
[Audit] [19:03:54] Cartea cu id-ul 1234 a fost citita.
[Audit] [19:03:54] Cartea cu id-ul 54321 a fost citita.
[Audit] [19:03:54] Utilizatorul a fost citit.
[Audit] [19:03:54] Utilizatorul a fost citit.
[Audit] [19:03:54] Utilizatorul a fost citit.
[Audit] [19:04:08] S-a verificat daca bibliotecarul lucreaza in ziua citita.
[Audit] [19:04:16] Am verificat daca bibliotecarul lucreaza in ziua de duminica
[Audit] [19:04:40] Cartea cu id-ul 1234 a fost citita.
[Audit] [19:04:40] Cartea cu id-ul 54321 a fost citita.
[Audit] [19:04:40] Utilizatorul a fost citit.
[Audit] [19:04:40] Utilizatorul a fost citit.
[Audit] [19:04:40] Utilizatorul a fost citit.
[Audit] [23:02:26] Cartea cu id-ul 1234 a fost citita.
[Audit] [23:02:26] Cartea cu id-ul 54321 a fost citita.
[Audit] [23:02:26] Utilizatorul a fost citit.
[Audit] [23:02:26] Utilizatorul a fost citit.
[Audit] [23:02:26] Utilizatorul a fost citit.
[Audit] [23:05:35] Cartea cu id-ul 1234 a fost citita.
[Audit] [23:05:36] Cartea cu id-ul 54321 a fost citita.
[Audit] [23:05:36] Utilizatorul a fost citit.
[Audit] [23:05:36] Utilizatorul a fost citit.
[Audit] [23:05:36] Utilizatorul a fost citit.
[Audit] [23:07:51] Cartea cu id-ul 1234 a fost citita.
[Audit] [23:07:51] Cartea cu id-ul 54321 a fost citita.
[Audit] [23:07:51] Utilizatorul a fost citit.
[Audit] [23:07:51] Utilizatorul a fost citit.
[Audit] [23:07:51] Utilizatorul a fost citit.
[Audit] [23:29:33] Cartea cu id-ul 1234 a fost citita.
[Audit] [23:29:34] Cartea cu id-ul 54321 a fost citita.
[Audit] [23:29:34] Utilizatorul a fost citit.
[Audit] [23:29:34] Utilizatorul a fost citit.
[Audit] [23:29:34] Utilizatorul a fost citit.
[Audit] [23:36:09] Cartea cu id-ul 1234 a fost citita.
[Audit] [23:36:09] Cartea cu id-ul 54321 a fost citita.
[Audit] [23:36:09] Utilizatorul a fost citit.
[Audit] [23:36:09] Utilizatorul a fost citit.
[Audit] [23:36:09] Utilizatorul a fost citit.
[Audit] [23:37:35] Cartea cu id-ul 1234 a fost citita.
[Audit] [23:37:35] Cartea cu id-ul 54321 a fost citita.
[Audit] [23:37:36] Utilizatorul a fost citit.
[Audit] [23:37:36] Utilizatorul a fost citit.
[Audit] [23:37:36] Utilizatorul a fost citit.
[Audit] [23:39:52] Cartea cu id-ul 1234 a fost citita.
[Audit] [23:39:52] Cartea cu id-ul 54321 a fost citita.
[Audit] [23:39:52] Utilizatorul a fost citit.
[Audit] [23:39:52] Utilizatorul a fost citit.
[Audit] [23:39:52] Utilizatorul a fost citit.
